Probability_Failed,Actual_Result,>0.3
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.7392877465761528,0,
0,1,
0.8696082073763607,0,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0.6647519920256193,0,
0,1,
0.8277187336522018,0,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.7640528974433508,0,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0.8731517742495625,0,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0.6666026274809325,0,
0.8696082073763607,0,
0.754800682,0,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8731517742495625,0,
0,1,
0.7445339390355156,0,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0.6832864347394796,0,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.6006730779549803,0,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,0,
0.8826150977597537,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.6268968630972078,0,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6832864347394796,0,
0.8085349845516652,0,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8085349845516652,0,
0.9412197919305021,0,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8696082073763607,0,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0,1,
0.8731517742495625,0,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0.5112892195252862,0,
0,1,
0.6832864347394796,0,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6929049441623581,0,
0,1,
0,1,
0.8797649183274708,0,
0,1,
0.8696082073763607,0,
0.7953288191878823,0,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.6451441474908388,0,
0,1,
0,1,
0.6268968630972078,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0.8116145153867508,0,
0,1,
0,1,
0,1,
0.6451441474908388,0,
0,1,
0.754800682,0,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0.8951604470885574,0,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.7876521668517512,0,
0.8826150977597537,1,TRUE
0.848530784,0,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0.8826150977597537,1,TRUE
0.8696082073763607,0,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0.547584568,0,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0.6591812999176763,0,
0,1,
0.7150468213961934,0,
0.8696082073763607,0,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.782763399,0,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8277187336522018,0,
0,1,
0,1,
0.939243215,0,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0.754800682,0,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0.6451441474908388,0,
0,1,
0,1,
0,1,
0.6832864347394796,0,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0.9267960571851858,0,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0.6428508925793522,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8085349845516652,0,
0.8826150977597537,1,TRUE
0,1,
0.932749826,0,
0.8826150977597537,1,TRUE
0.932749826,0,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.6346950947966533,0,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8535619999999979,0,
0.8333905558957746,0,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.30956936896682735,0,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.6915348349446101,0,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8085349845516652,0,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.9722013512256504,0,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.932749826,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.6832864347394796,0,
0,1,
0.9848369527095145,0,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.6832864347394796,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8731517742495625,0,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.6832864347394796,0,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6666026274809325,0,
0,1,
0,1,
0.8333905558957746,0,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8333905558957746,0,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.6832864347394796,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0.7242959509886131,0,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8731517742495625,0,
0,1,
0.8423853387438193,0,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.6832864347394796,0,
0.7931799,0,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.9119901296393028,0,
0.8696082073763607,0,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0.6454730131133171,0,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8085349845516652,0,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8177908307221599,0,
0,1,
0.8826150977597537,1,TRUE
0.8277187336522018,0,
0,1,
0.8138364715910498,0,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0.8773542217642063,0,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0.8085349845516652,0,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0.754800682,0,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0.6361848476521884,0,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.6328954625219354,0,
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8731517742495625,0,
0,1,
0.7047092751182754,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,0,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0.754800682,0,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0.6428508925793522,0,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0.8085349845516652,0,
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0.8826150977597537,1,TRUE
0,1,
0.8731517742495625,0,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0,1,
0.8826150977597537,1,TRUE
0.8826150977597537,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8822727228876048,1,TRUE
0.8822727228876048,1,TRUE
0.8277187336522018,0,
0,1,
0,1,
0,1,
0,1,
0.7697573208344517,0,
0,1,
0.8808454747240204,1,TRUE
0.8806006146201395,1,TRUE
0,1,
0,1,
0.8806006146201395,1,TRUE
0.8806006146201395,1,TRUE
0,1,
0,1,
0.8806006146201395,1,TRUE
0,1,
0.8806006146201395,1,TRUE
0.8085349845516652,0,
0.8806006146201395,1,TRUE
0,1,
0.8806006146201395,1,TRUE
0.8806006146201395,1,TRUE
0,1,
0.8806006146201395,1,TRUE
0,1,
0,1,
0.6832864347394796,0,
0,1,
0,1,
0,1,
0.8801493587987504,1,TRUE
0,1,
0,1,
0.8798166276020499,1,TRUE
0,1,
0.8826150977597537,0,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0.8797649183274708,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0,1,
0.932749826,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0.8797649183274708,1,TRUE
0.8797649183274708,1,TRUE
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0.8797649183274708,1,TRUE
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0.8797649183274708,1,TRUE
0.8797649183274708,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0.932749826,0,
0,1,
0.8731517742495625,0,
0,1,
0.7819912301495977,0,
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0.8797649183274708,1,TRUE
0.8797649183274708,1,TRUE
0,1,
0.566430859,0,
0.8797649183274708,1,TRUE
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0.754800682,0,
0.8826150977597537,0,
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0.8797649183274708,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0.8797649183274708,1,TRUE
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8085349845516652,0,
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0.8797649183274708,1,TRUE
0.8797649183274708,1,TRUE
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0.8797649183274708,1,TRUE
0.8797649183274708,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0.754800682,0,
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0,1,
0.6832864347394796,0,
0,1,
0.8797649183274708,1,TRUE
0.8797649183274708,1,TRUE
0.8797649183274708,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0.6549056371940536,0,
0,1,
0.932749826,0,
0,1,
0.8797649183274708,1,TRUE
0.8731517742495625,0,
0.8797649183274708,1,TRUE
0.6710623702926012,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8085349845516652,0,
0.8797649183274708,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8797649183274708,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.932749826,0,
0,1,
0.8797649183274708,1,TRUE
0.8795818486636598,1,TRUE
0.8795818486636598,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0.8790328440110733,1,TRUE
0.2832439445864426,0,
0.8418215557165689,0,
0.8731517742495625,0,
0.7784050272241853,0,
0.8177908307221599,0,
0,1,
0,1,
0.8826150977597537,0,
0,1,
0.8787752143531723,1,TRUE
0,1,
0.8778513935208049,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8773542217642063,1,TRUE
0,1,
0,1,
0.5285084031376072,0,
0,1,
0.8773542217642063,1,TRUE
0,1,
0.8773542217642063,1,TRUE
0,1,
0,1,
0.8773542217642063,1,TRUE
0,1,
0.8773542217642063,1,TRUE
0.8749154788144389,1,TRUE
0.8731517742495625,0,
0.8749154788144389,1,TRUE
0.8749154788144389,1,TRUE
0,1,
0.8749154788144389,1,TRUE
0,1,
0.8749154788144389,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8085349845516652,0,
0.8731517742495625,0,
0,1,
0.8749154788144388,1,TRUE
0.8749154788144388,1,TRUE
0,1,
0,1,
0.8740408469677206,1,TRUE
0.8740408469677206,1,TRUE
0.8740408469677206,1,TRUE
0,1,
0,1,
0,1,
0.754800682,0,
0,1,
0.8740408469677206,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0.8740408469677206,1,TRUE
0.8740408469677206,1,TRUE
0,1,
0.8740408469677206,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0.8696082073763607,0,
0,1,
0.8696082073763607,0,
0,1,
0.5938615801206023,0,
0,1,
0.8732350451604945,1,TRUE
0.8731517742495625,1,TRUE
0.8333905558957746,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,0,
0,1,
0,1,
0.8696082073763607,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.782197262,0,
0,1,
0.5938615801206023,0,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8292745390112526,0,
0.8696082073763607,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.932749826,0,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8085349845516652,0,
0,1,
0,1,
0,1,
0.5938615801206023,0,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,0,
0.932749826,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.6361848476521883,0,
0,1,
0.6832864347394796,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8826150977597537,0,
0.754800682,0,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8192836406377935,0,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0.6557298885094412,0,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.532995959,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.7047092751182754,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.9249402422189626,0,
0.6832864347394796,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8085349845516652,0,
0.8731517742495625,1,TRUE
0,1,
0.8085349845516652,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8423853387438193,0,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0.8085349845516652,0,
0,1,
0,1,
0.7098933525825353,0,
0.8696082073763607,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,0,
0.8731517742495625,0,
0.8731517742495625,0,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,0,
0.7150468213961934,0,
0,1,
0.932749826,0,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.6428508925793522,0,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.5938615801206023,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.7506055374422641,0,
0,1,
0,1,
0,1,
0.977036631,0,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8277187336522018,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8696082073763607,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,0,
0.8731517742495625,1,TRUE
0,1,
0.8085349845516652,0,
0.6832864347394796,0,
0.8731517742495625,1,TRUE
0.932749826,0,
0,1,
0.932749826,0,
0,1,
0.8535619999999979,0,
0.8731517742495625,1,TRUE
0,1,
0.8085349845516652,0,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0,1,
0.8797649183274708,0,
0,1,
0.8731517742495625,1,TRUE
0.7517495589270282,0,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8277187336522018,0,
0.8696082073763607,0,
0.932749826,0,
0,1,
0,1,
0.9905588156296684,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0.8731517742495625,1,TRUE
0.8826150977597537,0,
0.8731517742495625,1,TRUE
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,1,TRUE
0,1,
0.754800682,0,
